player_id,player_name,position,position_group,playing_time,team_name,match_outcome,team_id,avg_option_creation_rating,avg_zone_coverage,avg_pass_line_blocking,avg_space_control_rating
51050,Ben Warland,Left Center Back,Central Defender,33.1,Brisbane Roar FC,L,1802,0.02621568925022185,0.010984960984960983,0.011926211926211926,0.011455586455586454
966112,Adam Bugarija,Center Forward,Center Forward,67.75,Perth Glory Football Club,W,871,0.020159536067303557,0.016207717569786534,0.06074302134646962,0.03847536945812807
797298,Adam Zimarino,Right Winger,Wide Attacker,72.1,Brisbane Roar FC,L,1802,0.028227662279760098,0.007989063420683206,0.033408002709651594,0.0206985330651674
560987,Trent Ostler,Right Winger,Wide Attacker,67.75,Perth Glory Football Club,W,871,0.018952165265485713,0.010075668133519374,0.03232623857623857,0.02120095335487897
795530,Nicholas Pennington,Left Midfield,Midfield,102.13,Perth Glory Football Club,W,871,0.024207731616257784,0.016920952078270816,0.0509266497296593,0.03392380090396506
560986,Keegan Jelacic,Left Winger,Wide Attacker,89.55,Brisbane Roar FC,L,1802,0.03130936209949457,0.010028524872274873,0.036572286572286575,0.023300405722280725
51002,Jay O'Shea,Left Defensive Midfield,Midfield,102.13,Brisbane Roar FC,L,1802,0.03990334053028243,0.01458451567064372,0.04195642179636082,0.02827046873350227
560882,Florin Bérenguer,Attacking Midfield,Midfield,72.1,Brisbane Roar FC,L,1802,0.02963980564263131,0.01265904537749198,0.040370627215287405,0.02651483629638969
560989,Tomislav Mrčela,Left Center Back,Central Defender,102.13,Perth Glory Football Club,W,871,0.0138180968268526,0.043126751087517505,0.016712649171590776,0.02991970012955414
560984,David Williams,Center Forward,Center Forward,99.1,Perth Glory Football Club,W,871,0.01618613768219943,0.011507726769354677,0.03875930540174726,0.02513351608555097
51694,Taras  Gomulka,Right Midfield,Midfield,102.13,Perth Glory Football Club,W,871,0.022134534298221837,0.014613102637259427,0.05044584074894011,0.03252947169309977
11897,Josh Risdon,Right Back,Full Back,102.13,Perth Glory Football Club,W,871,0.01665943071521361,0.01702717038861068,0.01578981638234145,0.016408493385476064
560985,Cameron Cook,Goalkeeper,Other,102.13,Perth Glory Football Club,W,871,0.00485392275739241,0.0004875076173065204,0.0012989321261716142,0.0008932198717390673
809166,Adriano Lebib,Right Center Back,Central Defender,102.13,Perth Glory Football Club,W,871,0.013295033695236776,0.04546505018892057,0.013061912731013599,0.029263481459967083
50982,Riley Warland,Left Back,Full Back,85.36,Perth Glory Football Club,W,871,0.017230483803835826,0.019252009776665736,0.015803844473569244,0.01752792712511749
966114,Abdelelah Faisal,Left Winger,Wide Attacker,67.75,Perth Glory Football Club,W,871,0.019393657713132714,0.007859668605885937,0.03194335276522347,0.019901510685554704
287934,Walid Shour,Right Defensive Midfield,Midfield,102.13,Brisbane Roar FC,L,1802,0.04072308526596321,0.011427387286165913,0.05551890221737551,0.03347314475177071
795537,Thomas Waddingham,Center Forward,Center Forward,102.13,Brisbane Roar FC,L,1802,0.020782596536394207,0.01977321983042807,0.0547933844272517,0.03728330212883989
50999,Macklin Freke,Goalkeeper,Other,102.13,Brisbane Roar FC,L,1802,0.015598498855489478,0.0,0.00032690421706440013,0.00016345210853220007
965697,Lucas Herrington,Right Center Back,Central Defender,102.13,Brisbane Roar FC,L,1802,0.026153811809859585,0.02519201495174035,0.015570326783141427,0.020381170867440887
560983,Antonee Alan Burke-Gilroy,Left Back,Full Back,102.13,Brisbane Roar FC,L,1802,0.030455735737925836,0.01936827992468236,0.023348274777390633,0.021358277351036497
51043,Harry Van Der Saag,Right Back,Full Back,72.1,Brisbane Roar FC,L,1802,0.02780769696133298,0.0101196949402575,0.01783212476713932,0.013975909853698409
69111,Hosine Bility,Left Center Back,Central Defender,69.03,Brisbane Roar FC,L,1802,0.029264918476772667,0.01542470432362129,0.013927568620709414,0.014676136472165351
560988,Nathanael Blair,Center Forward,Center Forward,34.38,Perth Glory Football Club,W,871,0.011863573587832979,0.01664865355663732,0.049043645423889,0.032846149490263155
795533,Jarrod Carluccio,Right Winger,Wide Attacker,34.38,Perth Glory Football Club,W,871,0.010714190624238656,0.010114306049265399,0.04077031444917623,0.025442310249220817
966115,Khoa Ngo,Left Winger,Wide Attacker,34.38,Perth Glory Football Club,W,871,0.016361831683162534,0.013225693225693226,0.05987934362934363,0.03655251842751843
51722,Jack Hingert,Right Back,Full Back,30.03,Brisbane Roar FC,L,1802,0.03828288080686824,0.0180565184123903,0.030106479127831442,0.02408149877011087
795541,Quinn MacNicol,Attacking Midfield,Midfield,30.03,Brisbane Roar FC,L,1802,0.033362934639517235,0.018776093420221532,0.054853697113483584,0.036814895266852554
965698,Jacob  Brazete,Right Winger,Wide Attacker,30.03,Brisbane Roar FC,L,1802,0.03215630274836392,0.009180262205173238,0.04241795175958877,0.025799106982381005
809869,Joel  Anasmo,Left Winger,Wide Attacker,16.76,Perth Glory Football Club,W,871,0.010349332867194602,0.013457595361826988,0.02961872945169159,0.02153816240675929
333110,Neicer Aldhair Acosta Mendez,Right Winger,Wide Attacker,12.58,Brisbane Roar FC,L,1802,0.03903584285756105,0.015030889249639249,0.04332527281746032,0.029178081033549783
966113,William  Freney,Center Forward,Center Forward,3.03,Perth Glory Football Club,W,871,0.00300414507437852,0.022478632478632476,0.14243284493284492,0.08245573870573869
