player_id,player_name,position,position_group,playing_time,team_name,match_outcome,team_id,avg_option_creation_rating,avg_zone_coverage,avg_pass_line_blocking,avg_space_control_rating
38673,Guillermo Luis May Bartesaghi,Center Forward,Center Forward,99.83,Auckland FC,L,4177,0.019266711353014127,0.007121618600491841,0.04434328191370445,0.025732450257098145
795527,Matthew Grimaldi,Left Winger,Wide Attacker,88.12,Western United,W,1803,0.02066355712342818,0.009900242604019938,0.03890940073842658,0.024404821671223258
51008,Tomoki Imai,Right Back,Full Back,99.83,Western United,W,1803,0.019439363540709177,0.01883164635872217,0.022368823181097553,0.02060023476990986
560917,Rhys Bozinovski,Right Midfield,Midfield,48.05,Western United,W,1803,0.030150076967903564,0.011423788537655506,0.048089243213256735,0.02975651587545612
795529,Michael Ruhs,Center Forward,Center Forward,74.26,Western United,W,1803,0.020486886283363166,0.014852663726887328,0.043491508922409536,0.029172086324648433
14736,Louis Verstraete,Right Midfield,Midfield,99.83,Auckland FC,L,4177,0.03252405174944283,0.019017975994720177,0.059274080785708685,0.03914602839021443
133501,Logan Rogerson,Right Winger,Wide Attacker,99.83,Auckland FC,L,4177,0.02136896160193544,0.01088642968924659,0.04041107757657054,0.025648753632908562
4322,Hiroki Sakai,Right Back,Full Back,99.83,Auckland FC,L,4177,0.02277988850723696,0.02845257670839066,0.01692114947928901,0.022686863093839833
51667,Daniel Hall,Right Center Back,Central Defender,99.83,Auckland FC,L,4177,0.02032790313095243,0.07773585960205678,0.01820003353454058,0.04796794656829868
285188,Alex Noah Paulsen,Goalkeeper,Other,99.83,Auckland FC,L,4177,0.005699415088295245,0.0003526093088857546,0.0008227550540667607,0.0005876821814762576
33697,Nando Pijnaker,Left Center Back,Central Defender,83.5,Auckland FC,L,4177,0.017905871175827873,0.06508472332539052,0.02435764085883228,0.0447211820921114
163972,Max Mata,Center Forward,Center Forward,72.25,Auckland FC,L,4177,0.015525169296571065,0.008111724905789654,0.05214114422747516,0.030126434566632405
582974,Marlee Francois,Left Winger,Wide Attacker,48.05,Auckland FC,L,4177,0.01838132068259558,0.005295109292722658,0.017644050460279576,0.011469579876501117
23418,Luis Felipe Gallegos Leiva,Left Midfield,Midfield,48.05,Auckland FC,L,4177,0.030624269013774245,0.010296100098731678,0.03502031594136857,0.022658208020050124
133498,Francis De Vries,Left Back,Full Back,48.05,Auckland FC,L,4177,0.026481986359816106,0.01310520619731146,0.01728896103896104,0.01519708361813625
560916,Noah Botić,Center Forward,Center Forward,99.83,Western United,W,1803,0.019575070287473274,0.01521737054228029,0.05361750998032586,0.03441744026130308
159946,Matthew Sutton,Goalkeeper,Other,99.83,Western United,W,1803,0.011709909509388312,0.0,0.00012048192771084338,6.024096385542169e-05
23883,James Donachie,Right Center Back,Central Defender,99.83,Western United,W,1803,0.018255555538510822,0.032956498976354574,0.02040881133841423,0.026682655157384404
957737,Dylan Leonard,Left Center Back,Central Defender,99.83,Western United,W,1803,0.02098593566140652,0.0283291329046898,0.022172051642250317,0.025250592273470058
23922,Ben Garuccio,Left Back,Full Back,99.83,Western United,W,1803,0.02146179305821637,0.016521997523802578,0.026620489752258704,0.02157124363803064
51675,Angus Thurgate,Left Midfield,Midfield,85.66,Western United,W,1803,0.025494616844977457,0.012502240607722911,0.043284811032902645,0.02789352582031278
26844,Riku Danzaki,Right Winger,Wide Attacker,74.26,Western United,W,1803,0.021053269890312983,0.007179128086808459,0.037552797172657526,0.02236596262973299
51713,Callan Elliot,Right Back,Full Back,51.78,Auckland FC,L,4177,0.020890261652212545,0.046186521573119504,0.03440448917253041,0.04029550537282496
809670,Jordan Lauton,Right Midfield,Midfield,51.78,Western United,W,1803,0.023411395787063746,0.011073593073593072,0.0592273425499232,0.03515046781175814
43829,Neyder Stiven Moreno Betancur,Left Winger,Wide Attacker,51.78,Auckland FC,L,4177,0.022357174782121958,0.009309032891507118,0.029300305460099273,0.019304669175803195
50951,Jake Brimmer,Left Midfield,Midfield,51.78,Auckland FC,L,4177,0.03305938104353451,0.015691707717569787,0.062091543513957306,0.03889162561576355
624628,Jesse Randall,Center Forward,Center Forward,27.58,Auckland FC,L,4177,0.01841564454169477,0.00598081795150199,0.04436301121968874,0.025171914585595364
818284,Oliver Lavale,Center Forward,Center Forward,25.56,Western United,W,1803,0.020309971557367443,0.017562433086626635,0.054120797064345444,0.03584161507548604
818554,Abel Walatee,Left Winger,Wide Attacker,25.56,Western United,W,1803,0.015624127337170758,0.015157027958636538,0.0706966253883144,0.042926826673475464
31147,Tommy Smith,Left Center Back,Central Defender,16.33,Auckland FC,L,4177,0.012742183621199587,0.037586103623839476,0.01544124987521214,0.02651367674952581
810406,Charbel Shamoon,Right Back,Full Back,14.16,Western United,W,1803,0.014655742769600936,0.011649271580778432,0.00228310502283105,0.006966188301804741
51690,Ramy Najjarine,Right Winger,Wide Attacker,11.72,Western United,W,1803,0.020973615191538078,0.0055,0.013804232804232805,0.009652116402116401
